vx,vy,vz,xpos0,ypos0,photons0,xpos1,ypos1,photons1
2.50423,0,8.54305,-25,0,1,-99.9,-99.9,-1
19.6907,0,8.81592,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.3423,0,0.553619,-25,0,1,-99.9,-99.9,-1
13.126,0,-5.59934,-25,0,28,25,0,62
4.94637,0,0.763011,-99.9,-99.9,-1,25,0,2
12.8951,0,0.580745,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.36294,0,-7.08166,-25,0,141,25,0,90
-3.52048,0,4.22663,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.9898,0,-9.32798,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.3798,0,-4.68427,-25,0,605,25,0,223
-17.459,0,-9.86607,-25,0,8,25,0,3
-18.0578,0,4.18571,-25,0,1,25,0,2
20.8618,0,7.3472,-25,0,147,25,0,706
-8.06759,0,-7.39685,-25,0,461,25,0,339
16.7706,0,2.65911,-25,0,5,25,0,8
14.1441,0,-8.43187,-99.9,-99.9,-1,-99.9,-99.9,-1
19.9211,0,-3.60665,-25,0,1,25,0,1
-10.1931,0,-2.83966,-99.9,-99.9,-1,-99.9,-99.9,-1
9.55236,0,-9.2855,-99.9,-99.9,-1,25,0,1
-10.9138,0,-7.59012,-25,0,175,25,0,93
6.53072,0,4.09439,-25,0,188,25,0,208
19.7371,0,-7.14387,-25,0,431,25,0,1217
-8.94459,0,-8.84223,-99.9,-99.9,-1,-99.9,-99.9,-1
21.692,0,4.28211,-25,0,121,25,0,595
-19.1807,0,-3.60929,-25,0,240,25,0,97
17.9857,0,-2.39102,-25,0,144,25,0,307
-2.35018,0,-6.51609,-25,0,403,25,0,308
10.9242,0,7.08316,-99.9,-99.9,-1,25,0,2
13.6175,0,2.32564,-99.9,-99.9,-1,25,0,4
17.063,0,6.18859,-25,0,314,25,0,673
-13.9602,0,-0.999216,-25,0,1,-99.9,-99.9,-1
3.45921,0,-9.36526,-25,0,271,25,0,294
0.700299,0,-0.696396,-25,0,191,25,0,211
-21.4171,0,-2.95125,-25,0,722,25,0,226
-17.3419,0,9.07534,-25,0,34,25,0,12
9.94764,0,-3.71286,-25,0,8,25,0,19
3.13299,0,4.49556,-99.9,-99.9,-1,-99.9,-99.9,-1
4.22367,0,-6.16064,-25,0,1257,25,0,1583
-16.3331,0,-1.48358,-25,0,34,25,0,20
17.442,0,-3.36064,-25,0,414,25,0,986
16.4135,0,9.44087,-99.9,-99.9,-1,25,0,4
-20.351,0,5.5226,-25,0,3,-99.9,-99.9,-1
0.876886,0,1.32067,-25,0,500,25,0,489
5.33627,0,7.47368,-25,0,178,25,0,237
-5.80582,0,-4.8564,-25,0,311,25,0,280
-7.5401,0,8.28265,-99.9,-99.9,-1,25,0,3
-11.9587,0,3.6955,-99.9,-99.9,-1,25,0,2
-3.75026,0,-1.80747,-25,0,52,25,0,46
15.6269,0,4.26878,-25,0,218,25,0,424
17.3711,0,2.77027,-25,0,10,25,0,31
13.1523,0,2.84619,-25,0,11,25,0,11
-11.7973,0,-4.01967,-25,0,18,25,0,11
-19.7982,0,3.37469,-25,0,239,25,0,68
15.7964,0,8.32103,-25,0,12,25,0,19
-20.759,0,-4.69148,-25,0,1049,25,0,360
-19.7826,0,-5.48243,-25,0,433,25,0,151
-3.27011,0,-7.20652,-25,0,3,25,0,2
7.54131,0,-8.50194,-25,0,479,25,0,797
4.87745,0,-5.72071,-25,0,16,25,0,17
-18.2011,0,0.109464,-25,0,58,25,0,20
-21.2018,0,-8.48043,-25,0,178,25,0,64
-16.0177,0,-7.7804,-25,0,628,25,0,213
16.9921,0,-8.37801,-25,0,1,-99.9,-99.9,-1
-2.01776,0,-2.98982,-25,0,436,25,0,480
-7.40199,0,9.4699,-99.9,-99.9,-1,25,0,1
0.951483,0,9.15454,-25,0,155,25,0,141
-9.71439,0,-0.239478,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.14757,0,2.10933,-25,0,1,25,0,4
13.8151,0,-1.92486,-25,0,118,25,0,269
-20.9993,0,7.39558,-25,0,742,25,0,165
-12.9037,0,-1.77622,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.54924,0,-5.83715,-99.9,-99.9,-1,-99.9,-99.9,-1
15.1009,0,-3.23795,-25,0,11,25,0,23
18.6726,0,-7.57404,-25,0,286,25,0,788
-1.88008,0,-5.74577,-25,0,1007,25,0,809
-2.96024,0,-8.44315,-25,0,501,25,0,390
9.91614,0,-4.31545,-25,0,617,25,0,1136
-8.01842,0,1.23474,-99.9,-99.9,-1,-99.9,-99.9,-1
17.6591,0,-7.02946,-25,0,489,25,0,1046
-14.4987,0,-2.31376,-25,0,794,25,0,216
21.6039,0,2.42749,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.7424,0,0.258898,-25,0,994,25,0,300
-0.374671,0,5.78712,-25,0,6,25,0,3
-19.2743,0,0.232466,-25,0,1589,25,0,642
-16.5166,0,8.05576,-25,0,1,25,0,1
-21.6813,0,-7.93749,-25,0,63,25,0,17
19.796,0,0.254356,-99.9,-99.9,-1,25,0,8
-16.675,0,5.02003,-99.9,-99.9,-1,25,0,1
20.2737,0,-2.11194,-99.9,-99.9,-1,25,0,1
1.41707,0,1.29122,-25,0,215,25,0,221
1.13695,0,-8.19481,-25,0,2,25,0,1
-1.62552,0,-8.69644,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.4713,0,3.91813,-25,0,947,25,0,622
20.4919,0,-2.48076,-25,0,493,25,0,1000
-12.0734,0,-3.79267,-25,0,243,25,0,175
-20.4914,0,9.56977,-25,0,131,25,0,38
15.9168,0,8.57313,-25,0,28,25,0,57
4.00327,0,-3.59114,-99.9,-99.9,-1,25,0,1
2.33906,0,5.84614,-25,0,106,25,0,152
6.88248,0,9.37291,-25,0,1,-99.9,-99.9,-1
-21.7462,0,-3.51543,-25,0,1011,25,0,217
-4.46722,0,-1.35747,-25,0,2,25,0,2
10.3131,0,2.14772,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.67869,0,-6.46645,-25,0,1,25,0,1
0.328179,0,-1.47165,-25,0,44,25,0,46
-12.8302,0,7.64187,-25,0,34,25,0,28
18.2284,0,1.25785,-25,0,95,25,0,190
-3.43513,0,-3.31552,-25,0,175,25,0,138
19.9468,0,-5.85826,-25,0,215,25,0,1075
-7.31183,0,-6.88352,-99.9,-99.9,-1,-99.9,-99.9,-1
13.6132,0,9.31608,-99.9,-99.9,-1,-99.9,-99.9,-1
1.80294,0,0.759052,-25,0,1332,25,0,1230
6.75938,0,6.06846,-25,0,1,-99.9,-99.9,-1
6.75996,0,-5.31243,-25,0,185,25,0,214
-12.4192,0,7.29388,-99.9,-99.9,-1,-99.9,-99.9,-1
19.2065,0,6.21459,-25,0,66,25,0,302
-19.6034,0,4.5972,-25,0,1,-99.9,-99.9,-1
8.55464,0,3.95792,-99.9,-99.9,-1,25,0,1
20.8611,0,3.44789,-25,0,159,25,0,679
12.8908,0,-4.71887,-25,0,264,25,0,529
-13.7754,0,6.92351,-25,0,72,25,0,43
18.3792,0,-3.98134,-25,0,51,25,0,129
20.7047,0,-4.54951,-25,0,55,25,0,147
18.6387,0,-8.37303,-25,0,44,25,0,116
-10.848,0,-7.76872,-25,0,1380,25,0,662
-15.6133,0,4.92829,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.11969,0,0.866628,-99.9,-99.9,-1,-99.9,-99.9,-1
11.6738,0,8.11461,-99.9,-99.9,-1,25,0,1
-12.4318,0,3.54063,-25,0,56,25,0,48
-1.50306,0,0.183333,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.27579,0,5.92495,-25,0,2,-99.9,-99.9,-1
-3.70224,0,7.69971,-99.9,-99.9,-1,-99.9,-99.9,-1
4.10609,0,-2.24942,-25,0,126,25,0,127
-12.0007,0,0.819528,-25,0,265,25,0,176
14.4303,0,-0.168685,-25,0,349,25,0,1911
-17.3932,0,9.45822,-25,0,45,25,0,20
2.93228,0,4.07406,-25,0,1,-99.9,-99.9,-1
-9.25159,0,-4.40437,-99.9,-99.9,-1,-99.9,-99.9,-1
5.59938,0,-4.92186,-99.9,-99.9,-1,-99.9,-99.9,-1
10.4337,0,6.18902,-25,0,49,25,0,59
-20.8197,0,-8.81223,-25,0,1,-99.9,-99.9,-1
-11.6008,0,-0.491922,-25,0,1,-99.9,-99.9,-1
13.2968,0,9.32266,-25,0,9,25,0,15
12.1486,0,1.01476,-25,0,2,25,0,7
-14.3103,0,9.54495,-99.9,-99.9,-1,25,0,1
2.84412,0,5.82353,-25,0,1,-99.9,-99.9,-1
-14.6411,0,-5.40807,-25,0,74,25,0,41
-16.0549,0,-6.91229,-25,0,42,25,0,15
-6.72719,0,-1.73554,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.5078,0,9.79698,-25,0,10,25,0,7
11.4918,0,2.62634,-99.9,-99.9,-1,25,0,1
21.4408,0,-0.142114,-25,0,32,25,0,81
-8.39824,0,-7.77066,-25,0,325,25,0,255
6.34551,0,-0.19123,-25,0,380,25,0,458
1.12444,0,1.66918,-25,0,73,25,0,64
-3.45117,0,-4.82784,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.4422,0,7.78969,-99.9,-99.9,-1,-99.9,-99.9,-1
15.7974,0,9.16375,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.0636,0,6.81768,-25,0,80,25,0,48
-14.9482,0,2.1463,-25,0,69,25,0,41
-11.4959,0,-8.59966,-25,0,1649,25,0,896
-14.6794,0,-3.96761,-25,0,332,25,0,186
19.9216,0,8.00853,-25,0,46,25,0,135
0.562537,0,2.21325,-25,0,307,25,0,314
13.1524,0,9.88442,-25,0,102,25,0,58
-16.483,0,4.43933,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.3504,0,9.40161,-25,0,1,-99.9,-99.9,-1
4.7526,0,4.61368,-25,0,185,25,0,203
10.9069,0,-0.181254,-25,0,75,25,0,110
11.6858,0,-9.18739,-99.9,-99.9,-1,-99.9,-99.9,-1
7.55074,0,4.15745,-25,0,100,25,0,135
-0.695652,0,-5.11121,-25,0,246,25,0,239
16.6246,0,-1.28036,-25,0,35,25,0,131
3.47668,0,1.07993,-25,0,109,25,0,113
-2.81716,0,-7.96447,-25,0,610,25,0,533
1.44113,0,-1.95715,-25,0,5,25,0,4
8.19662,0,-3.49217,-25,0,1,-99.9,-99.9,-1
21.6422,0,-3.58546,-25,0,108,25,0,388
-13.2255,0,-0.0170004,-25,0,207,25,0,110
13.325,0,-2.96442,-25,0,522,25,0,948
1.16811,0,-7.67616,-25,0,494,25,0,380
-9.37506,0,8.61848,-25,0,116,25,0,105
3.38488,0,-9.96651,-25,0,1,25,0,2
-8.3665,0,-9.48426,-25,0,5,25,0,3
-16.5296,0,3.17049,-25,0,1,-99.9,-99.9,-1
10.7662,0,-1.02246,-25,0,407,25,0,568
4.73438,0,-0.545219,-99.9,-99.9,-1,-99.9,-99.9,-1
13.6727,0,4.09744,-25,0,128,25,0,213
5.05572,0,-3.48699,-25,0,2,25,0,2
14.6607,0,2.55108,-25,0,108,25,0,173
-7.37057,0,-7.21959,-25,0,56,25,0,48
-4.88384,0,2.93908,-25,0,15,25,0,7
-20.7404,0,-0.864924,-25,0,2272,25,0,827
-5.17419,0,-1.95917,-25,0,1498,25,0,2197
0.0698778,0,3.44156,-25,0,105,25,0,108
3.7588,0,3.43231,-99.9,-99.9,-1,25,0,2
-14.6548,0,-7.43716,-25,0,1177,25,0,542
-2.41798,0,7.99611,-25,0,153,25,0,143
10.078,0,-1.8649,-25,0,100,25,0,151
20.2268,0,-6.31609,-25,0,221,25,0,674
-12.7141,0,-8.6593,-25,0,58,25,0,28
-5.29641,0,2.02863,-25,0,8,25,0,4
-15.101,0,4.9731,-99.9,-99.9,-1,25,0,1
12.0068,0,-4.63635,-25,0,2,25,0,1
-10.519,0,1.53074,-25,0,1482,25,0,624
18.4652,0,2.29105,-25,0,452,25,0,879
2.29943,0,-5.23519,-25,0,29,25,0,20
-0.767643,0,-9.63315,-25,0,118,25,0,92
2.73857,0,5.0118,-99.9,-99.9,-1,25,0,1
-19.4328,0,7.9166,-25,0,115,25,0,30
-14.4873,0,1.09974,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.2881,0,1.64629,-25,0,1,25,0,1
3.73915,0,2.37499,-25,0,287,25,0,284
-7.70625,0,6.0713,-25,0,184,25,0,129
-13.8009,0,-3.3229,-25,0,280,25,0,141
13.1369,0,8.74077,-99.9,-99.9,-1,-99.9,-99.9,-1
17.0956,0,-1.9301,-25,0,523,25,0,1104
-8.10645,0,4.52633,-25,0,43,25,0,29
-21.3691,0,-0.328835,-99.9,-99.9,-1,-99.9,-99.9,-1
17.8848,0,-7.41976,-25,0,578,25,0,1110
-3.88881,0,4.27522,-25,0,54,25,0,44
2.87571,0,8.58387,-25,0,448,25,0,495
9.17044,0,7.06222,-25,0,2,-99.9,-99.9,-1
-11.4383,0,-6.47893,-25,0,37,25,0,27
13.7963,0,-4.2854,-25,0,613,25,0,1076
16.7633,0,-8.09955,-25,0,74,25,0,153
18.932,0,-8.07634,-25,0,261,25,0,685
-19.2311,0,-1.06931,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.02248,0,-4.02025,-25,0,1306,25,0,1617
10.9948,0,9.94993,-25,0,1,-99.9,-99.9,-1
-16.0266,0,0.298116,-99.9,-99.9,-1,-99.9,-99.9,-1
20.461,0,9.57208,-25,0,5,25,0,26
3.06733,0,-8.59506,-25,0,464,25,0,458
3.35662,0,-2.50111,-25,0,764,25,0,679
-8.64895,0,1.19004,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.2185,0,-9.45085,-25,0,847,25,0,385
14.3253,0,0.814326,-25,0,27,25,0,42
4.74871,0,-0.121134,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0970057,0,8.8243,-25,0,1,-99.9,-99.9,-1
10.0521,0,4.69314,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.4636,0,4.42466,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.1068,0,-1.43273,-99.9,-99.9,-1,25,0,1
-1.33378,0,5.18485,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.97732,0,0.173336,-99.9,-99.9,-1,-99.9,-99.9,-1
19.2924,0,8.70818,-25,0,158,25,0,429
-1.75503,0,-0.363904,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.78579,0,-2.20657,-25,0,40,25,0,49
11.3577,0,-4.37234,-25,0,30,25,0,51
-13.9057,0,-4.25128,-25,0,1,-99.9,-99.9,-1
3.3517,0,-7.6802,-25,0,44,25,0,64
-17.2984,0,-9.29084,-25,0,921,25,0,572
-18.5863,0,-6.56014,-25,0,5,25,0,1
-18.6771,0,5.10761,-25,0,1,-99.9,-99.9,-1
17.6598,0,-9.89984,-25,0,51,25,0,152
21.3197,0,-0.402024,-25,0,113,25,0,383
-4.94249,0,8.31871,-25,0,550,25,0,423
18.8642,0,-2.11136,-99.9,-99.9,-1,-99.9,-99.9,-1
14.3265,0,-8.03041,-25,0,32,25,0,88
-2.84102,0,3.26435,-25,0,2,25,0,1
14.8326,0,4.9137,-25,0,39,25,0,75
-13.4994,0,5.57434,-25,0,18,25,0,11
-15.8298,0,-4.96016,-25,0,1069,25,0,473
-19.0794,0,9.27651,-25,0,1,25,0,1
-16.425,0,-1.98691,-25,0,547,25,0,203
-7.78452,0,-4.13271,-25,0,532,25,0,931
-15.0617,0,8.10985,-25,0,1,-99.9,-99.9,-1
9.17765,0,-0.334428,-25,0,33,25,0,60
11.1595,0,-6.46325,-99.9,-99.9,-1,25,0,2
14.9631,0,0.236318,-25,0,254,25,0,424
0.83836,0,1.26459,-25,0,162,25,0,148
-1.76995,0,0.795916,-25,0,8,25,0,12
14.0842,0,-1.83659,-25,0,26,25,0,67
-1.04776,0,-9.92283,-25,0,35,25,0,36
-8.18799,0,-3.34965,-25,0,4,25,0,2
-2.04713,0,1.53078,-25,0,467,25,0,419
17.94,0,-9.79829,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.8053,0,-2.0247,-25,0,385,25,0,212
9.1583,0,-5.79046,-25,0,43,25,0,47
-9.59538,0,-1.01581,-25,0,1221,25,0,916
-5.70443,0,1.31239,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.0436,0,3.0624,-25,0,136,25,0,44
18.0833,0,4.46074,-25,0,14,25,0,45
6.67624,0,8.48154,-25,0,165,25,0,247
12.0164,0,-7.7274,-25,0,2,25,0,1
12.9221,0,3.0622,-25,0,2,25,0,1
6.01405,0,7.6604,-25,0,35,25,0,40
16.1028,0,5.72431,-25,0,7,25,0,19
-0.949513,0,8.04833,-99.9,-99.9,-1,25,0,1
-17.6756,0,2.21737,-25,0,302,25,0,97
18.2698,0,8.79685,-25,0,1,25,0,3
-18.6952,0,4.83487,-25,0,455,25,0,128
20.8219,0,-6.55614,-99.9,-99.9,-1,-99.9,-99.9,-1
9.17644,0,9.19463,-25,0,62,25,0,46
-6.4379,0,-1.45147,-25,0,71,25,0,63
-19.8646,0,-0.687482,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.7278,0,-9.14333,-25,0,54,25,0,31
-21.9743,0,-8.75126,-25,0,71,25,0,26
4.61251,0,-8.94192,-25,0,278,25,0,375
-1.42974,0,-7.78098,-25,0,708,25,0,778
13.6459,0,-0.858308,-25,0,165,25,0,266
10.1264,0,3.91602,-25,0,71,25,0,117
-10.1457,0,9.95499,-25,0,91,25,0,67
-19.9069,0,-9.81426,-25,0,1,-99.9,-99.9,-1
-11.5663,0,6.42783,-25,0,101,25,0,77
-8.76037,0,-6.40387,-25,0,281,25,0,175
11.2815,0,-0.966573,-99.9,-99.9,-1,-99.9,-99.9,-1
13.612,0,3.49201,-25,0,1,-99.9,-99.9,-1
1.34754,0,4.27118,-25,0,209,25,0,232
4.58223,0,-7.01366,-25,0,571,25,0,530
17.6976,0,-3.35116,-99.9,-99.9,-1,25,0,1
3.36569,0,6.30424,-99.9,-99.9,-1,25,0,1
-6.05277,0,7.7407,-25,0,54,25,0,63
13.2706,0,-8.19493,-25,0,1,25,0,1
-16.4807,0,-1.55213,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.07268,0,9.76355,-25,0,73,25,0,68
15.1429,0,2.36902,-25,0,1,-99.9,-99.9,-1
-21.2714,0,5.39224,-25,0,4,-99.9,-99.9,-1
-4.87854,0,-0.799157,-25,0,1,-99.9,-99.9,-1
-12.3882,0,0.931079,-99.9,-99.9,-1,-99.9,-99.9,-1
6.07487,0,1.60738,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.59725,0,4.67852,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.3526,0,-2.60348,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.5673,0,-4.47822,-25,0,1,-99.9,-99.9,-1
4.15537,0,4.26092,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.4972,0,-5.05566,-25,0,37,25,0,16
17.038,0,6.61134,-25,0,349,25,0,730
15.9303,0,-8.20271,-25,0,360,25,0,596
-6.08672,0,-5.41714,-25,0,825,25,0,560
19.0936,0,-1.84916,-25,0,141,25,0,385
0.753749,0,6.74207,-25,0,90,25,0,70
13.1453,0,-0.817133,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.7417,0,5.15017,-25,0,165,25,0,113
-20.0426,0,-1.07064,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.7525,0,-5.31956,-25,0,352,25,0,164
-18.2086,0,0.836504,-25,0,77,25,0,64
-10.7894,0,-3.63238,-25,0,2,-99.9,-99.9,-1
-17.0739,0,1.1301,-25,0,568,25,0,305
-1.06035,0,-3.20346,-99.9,-99.9,-1,-99.9,-99.9,-1
9.22603,0,-4.80368,-25,0,198,25,0,274
-19.2414,0,-3.16215,-25,0,1712,25,0,604
-13.2774,0,-6.85428,-25,0,2,-99.9,-99.9,-1
9.57784,0,5.02479,-99.9,-99.9,-1,-99.9,-99.9,-1
15.5953,0,-1.31936,-25,0,12,25,0,24
14.2071,0,1.98984,-99.9,-99.9,-1,-99.9,-99.9,-1
21.66,0,-0.110561,-25,0,6,25,0,17
-5.69763,0,9.66124,-25,0,9,25,0,15
6.16358,0,-4.41298,-25,0,371,25,0,374
12.668,0,0.973104,-25,0,758,25,0,1252
15.251,0,-0.383513,-99.9,-99.9,-1,25,0,2
-5.01243,0,3.13674,-25,0,97,25,0,118
20.9315,0,5.63416,-25,0,94,25,0,535
15.4932,0,-4.36098,-25,0,291,25,0,569
-8.9173,0,-1.89744,-25,0,1,25,0,1
-14.0081,0,-5.65369,-25,0,358,25,0,186
17.8814,0,4.87663,-25,0,236,25,0,646
-21.5094,0,-5.77278,-25,0,1664,25,0,481
17.399,0,5.63649,-25,0,9,25,0,39
-4.1158,0,-4.54376,-25,0,1082,25,0,748
-7.72331,0,-7.4528,-25,0,1,-99.9,-99.9,-1
9.63274,0,2.93874,-99.9,-99.9,-1,-99.9,-99.9,-1
19.5316,0,-4.52028,-25,0,1,25,0,2
13.4735,0,-3.8013,-25,0,66,25,0,125
1.86367,0,-1.79856,-99.9,-99.9,-1,25,0,2
3.7306,0,1.44594,-99.9,-99.9,-1,-99.9,-99.9,-1
1.91514,0,5.42917,-25,0,1,25,0,1
21.0562,0,-3.56642,-25,0,109,25,0,364
15.7634,0,-9.03504,-25,0,399,25,0,677
4.48696,0,3.71145,-25,0,190,25,0,230
9.06696,0,7.25603,-25,0,44,25,0,42
14.908,0,-4.24367,-25,0,120,25,0,304
-20.0893,0,-5.35244,-99.9,-99.9,-1,-99.9,-99.9,-1
16.7197,0,-4.12796,-25,0,30,25,0,74
14.3118,0,-7.09524,-25,0,35,25,0,58
8.36595,0,6.41337,-25,0,50,25,0,50
3.73229,0,-1.88211,-25,0,29,25,0,19
-21.0938,0,-5.58807,-25,0,51,25,0,21
-1.80514,0,0.430504,-99.9,-99.9,-1,-99.9,-99.9,-1
4.96786,0,8.4483,-25,0,35,25,0,35
3.82778,0,-1.61151,-99.9,-99.9,-1,-99.9,-99.9,-1
4.95698,0,7.80246,-25,0,148,25,0,174
6.04896,0,-7.42888,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.4452,0,6.39138,-25,0,1,-99.9,-99.9,-1
10.1776,0,6.56241,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.1692,0,-2.41854,-25,0,21,25,0,13
-7.82972,0,0.0172993,-25,0,599,25,0,503
1.80927,0,0.83753,-25,0,10,25,0,53
11.0108,0,-8.53646,-99.9,-99.9,-1,25,0,1
1.25121,0,-0.809731,-25,0,297,25,0,370
-20.6651,0,-0.164038,-25,0,1813,25,0,850
5.15629,0,-5.32013,-25,0,549,25,0,880
10.2238,0,-1.06963,-25,0,4,25,0,5
14.1764,0,3.79937,-25,0,99,25,0,174
8.03678,0,-5.57514,-25,0,974,25,0,1324
-0.601095,0,6.75388,-25,0,315,25,0,293
21.9324,0,2.16437,-99.9,-99.9,-1,-99.9,-99.9,-1
8.22569,0,1.87482,-25,0,149,25,0,191
-0.846547,0,7.47221,-25,0,201,25,0,197
14.6169,0,2.39909,-25,0,1,-99.9,-99.9,-1
18.9263,0,-2.26393,-25,0,95,25,0,258
-15.5971,0,-2.03976,-25,0,677,25,0,335
-14.8929,0,-5.65918,-25,0,29,25,0,17
-21.6433,0,7.04334,-25,0,9,25,0,9
20.0803,0,-6.68011,-25,0,167,25,0,852
18.6445,0,9.9504,-25,0,1,25,0,3
11.4602,0,-3.06017,-99.9,-99.9,-1,-99.9,-99.9,-1
17.6265,0,-5.35965,-25,0,19,25,0,59
3.43653,0,8.67244,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.44987,0,-3.62308,-99.9,-99.9,-1,-99.9,-99.9,-1
9.40496,0,-9.30107,-25,0,60,25,0,83
-0.564743,0,-0.799121,-99.9,-99.9,-1,-99.9,-99.9,-1
2.70738,0,-8.09807,-25,0,1,-99.9,-99.9,-1
3.7486,0,-6.92667,-25,0,533,25,0,540
3.95331,0,3.81913,-25,0,8,25,0,7
-10.5448,0,7.46925,-25,0,110,25,0,69
1.86545,0,4.77197,-25,0,161,25,0,144
-18.4068,0,6.70073,-25,0,16,25,0,7
6.27287,0,-2.38782,-25,0,220,25,0,292
12.6395,0,-2.83031,-99.9,-99.9,-1,-99.9,-99.9,-1
14.2478,0,-7.74111,-25,0,26,25,0,54
-8.33621,0,-6.16999,-99.9,-99.9,-1,-99.9,-99.9,-1
11.322,0,2.79629,-25,0,82,25,0,127
4.25463,0,-7.20407,-25,0,1360,25,0,1318
13.5699,0,-2.06338,-25,0,7,25,0,10
7.00204,0,-3.53487,-25,0,1,25,0,2
3.65832,0,3.77873,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.7224,0,-6.68484,-25,0,1350,25,0,640
10.1656,0,-2.12091,-99.9,-99.9,-1,25,0,1
9.67704,0,4.15873,-99.9,-99.9,-1,-99.9,-99.9,-1
19.8177,0,3.62182,-25,0,269,25,0,1430
9.35133,0,-4.0823,-25,0,91,25,0,36
-9.49012,0,-3.21953,-25,0,447,25,0,313
12.9102,0,-7.08579,-25,0,61,25,0,137
20.6728,0,-4.90085,-25,0,34,25,0,49
-6.20647,0,-5.54084,-25,0,262,25,0,229
7.99403,0,-6.09677,-25,0,183,25,0,286
10.4514,0,-5.58809,-25,0,43,25,0,82
-9.44532,0,-1.16763,-25,0,54,25,0,36
5.23178,0,0.387101,-25,0,172,25,0,273
12.8327,0,0.416015,-25,0,12,25,0,21
2.29957,0,0.655419,-25,0,1,25,0,3
0.28834,0,-9.26431,-99.9,-99.9,-1,25,0,2
-11.0556,0,-3.9911,-25,0,27,25,0,13
-5.64796,0,0.238743,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.43481,0,2.61168,-25,0,147,25,0,106
-19.7779,0,0.472518,-25,0,370,25,0,113
2.54509,0,-0.292498,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.4712,0,8.16429,-25,0,100,25,0,72
11.198,0,-4.91175,-99.9,-99.9,-1,-99.9,-99.9,-1
14.3129,0,8.25083,-99.9,-99.9,-1,25,0,1
-9.68809,0,-6.19258,-25,0,310,25,0,179
1.10422,0,-3.27154,-25,0,1052,25,0,992
20.4441,0,-0.208942,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.0378,0,8.892,-25,0,586,25,0,358
-2.42543,0,5.84164,-25,0,103,25,0,84
19.4597,0,2.99555,-25,0,163,25,0,682
6.2805,0,-1.68498,-25,0,94,25,0,141
-2.98215,0,5.37487,-25,0,146,25,0,150
5.04127,0,3.23079,-25,0,173,25,0,178
-17.7552,0,-4.83129,-25,0,3924,25,0,1987
14.6245,0,-0.783082,-25,0,138,25,0,212
-20.5629,0,5.58977,-25,0,4,25,0,2
-8.33876,0,-9.40592,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.1266,0,-8.81708,-25,0,363,25,0,209
-18.0409,0,-2.07377,-99.9,-99.9,-1,25,0,1
21.8725,0,-7.0241,-25,0,484,25,0,1484
15.5403,0,4.22538,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.04708,0,-2.76955,-25,0,107,25,0,115
-10.0217,0,-2.2074,-25,0,564,25,0,411
-17.3121,0,8.42553,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.9868,0,-1.72567,-25,0,1,-99.9,-99.9,-1
10.4839,0,-4.79929,-99.9,-99.9,-1,-99.9,-99.9,-1
15.4677,0,-7.45779,-25,0,1,25,0,1
11.7015,0,8.13286,-25,0,2,25,0,1
-12.972,0,0.189706,-25,0,12,25,0,9
11.5951,0,-8.91422,-25,0,227,25,0,436
14.6545,0,3.97202,-25,0,8,25,0,35
-11.5389,0,-8.56498,-25,0,165,25,0,91
